Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
12,10,12-10,f0,-0.176374167,12-21,12-22,12-22,2633.77246,273435.656,
12,11,12-11,f0,0.176374167,12-23,12-24,12-24,2938.49414,282665.906,
12,12,12-12,f0,0.553384721,12-25,12-26,12-26,2424.69531,234955.953,
12,13,12-13,f0,1.03643334,12-27,12-28,12-28,1457.04688,156595.656,
12,14,12-14,f0,1.75068605,12-29,12-30,12-30,1622.625,174244.234,
12,15,12-15,Leaf,,,,,-0.0452901572,85596.0625,
12,16,12-16,Leaf,,,,,-0.0401684381,87086.3594,
12,17,12-17,Leaf,,,,,-0.0348176509,65247.2266,
12,18,12-18,Leaf,,,,,-0.0281738192,107474.625,
12,19,12-19,Leaf,,,,,-0.0211050715,71276.5938,
12,20,12-20,Leaf,,,,,-0.0144121936,135502.5,
12,21,12-21,Leaf,,,,,-0.00857846439,118427.18,
12,22,12-22,Leaf,,,,,-0.00263642729,155008.469,
12,23,12-23,Leaf,,,,,0.00301021361,161501.625,
12,24,12-24,Leaf,,,,,0.00919102784,121164.289,
12,25,12-25,Leaf,,,,,0.0145042278,137350.422,
12,26,12-26,Leaf,,,,,0.0206889138,97605.5391,
12,27,12-27,Leaf,,,,,0.0272336714,90759.6094,
12,28,12-28,Leaf,,,,,0.0330979154,65836.0391,
12,29,12-29,Leaf,,,,,0.0389578119,86297.5234,
12,30,12-30,Leaf,,,,,0.0447515585,87946.7109,
13,0,13-0,f0,-0.075269863,13-1,13-2,13-2,774291.0,1666968.62,
13,1,13-1,f0,-0.738846838,13-3,13-4,13-4,125395.781,752964.312,
13,2,13-2,f0,0.706302583,13-5,13-6,13-6,160188.375,914004.312,
13,3,13-3,f0,-1.2815516,13-7,13-8,13-8,12007.2188,328972.812,
13,4,13-4,f0,-0.385320455,13-9,13-10,13-10,12803.2852,423991.5,
13,5,13-5,f0,0.227544978,13-11,13-12,13-12,20953.8984,560100.5,
13,6,13-6,f0,1.22652817,13-13,13-14,13-14,16935.0312,353903.844,
13,7,13-7,f0,-1.64485359,13-15,13-16,13-16,844.625,155561.469,
13,8,13-8,f0,-0.994457901,13-17,13-18,13-18,2011.48438,173411.344,
13,9,13-9,f0,-0.582841516,13-19,13-20,13-20,2041.92578,182181.031,
13,10,13-10,f0,-0.227544978,13-21,13-22,13-22,2076.72461,241810.469,
13,11,13-11,f0,0.075269863,13-23,13-24,13-24,2306.23584,271413.438,
13,12,13-12,f0,0.412463129,13-25,13-26,13-26,3540.90625,288687.031,
13,13,13-13,f0,0.877896309,13-27,13-28,13-28,1877.76562,168467.75,
13,14,13-14,f0,1.64485359,13-29,13-30,13-30,2063.625,185436.078,
13,15,13-15,Leaf,,,,,-0.0445074439,84567.3516,
13,16,13-16,Leaf,,,,,-0.0400641263,70994.1172,
13,17,13-17,Leaf,,,,,-0.0344969817,79866.2969,
13,18,13-18,Leaf,,,,,-0.0280130468,93545.0547,
13,19,13-19,Leaf,,,,,-0.0217855331,69724.1875,
13,20,13-20,Leaf,,,,,-0.0152505804,112456.836,
13,21,13-21,Leaf,,,,,-0.0101173734,115943.242,
13,22,13-22,Leaf,,,,,-0.00455226749,125867.227,
13,23,13-23,Leaf,,,,,-6.80601297e-05,141233.328,
13,24,13-24,Leaf,,,,,0.00546731381,130180.117,
13,25,13-25,Leaf,,,,,0.0106555177,135124.547,
13,26,13-26,Leaf,,,,,0.0173142944,153562.469,
13,27,13-27,Leaf,,,,,0.0235302746,66178.3047,
13,28,13-28,Leaf,,,,,0.0300169624,102289.445,
13,29,13-29,Leaf,,,,,0.0370995402,83195.1094,
13,30,13-30,Leaf,,,,,0.0434654504,102240.977,
14,0,14-0,f0,-0.100433722,14-1,14-2,14-2,731507.375,1659874.62,
14,1,14-1,f0,-0.738846838,14-3,14-4,14-4,113393.719,728138.875,
14,2,14-2,f0,0.706302583,14-5,14-6,14-6,160287.594,931735.688,
14,3,14-3,f0,-1.2815516,14-7,14-8,14-8,11817.7188,325957.969,
14,4,14-4,f0,-0.412463129,14-9,14-10,14-10,10664.6797,402180.938,
14,5,14-5,f0,0.201893479,14-11,14-12,14-12,21837.125,581021.688,
14,6,14-6,f0,1.2815516,14-13,14-14,14-14,16500.9375,350714.031,
14,7,14-7,f0,-1.64485359,14-15,14-16,14-16,850.34375,153640.938,
14,8,14-8,f0,-0.994457901,14-17,14-18,14-18,1947.625,172317.016,
14,9,14-9,f0,-0.582841516,14-19,14-20,14-20,1546.92969,164763.859,
14,10,14-10,f0,-0.253347099,14-21,14-22,14-22,1864.03223,237417.078,
14,11,14-11,f0,0.0501535833,14-23,14-24,14-24,2006.82959,272245.281,
14,12,14-12,f0,0.439913154,14-25,14-26,14-26,3943.76562,308776.375,
14,13,14-13,f0,0.994457901,14-27,14-28,14-28,2176.78125,180475.297,
14,14,14-14,f0,1.88079357,14-29,14-30,14-30,1651.9375,170238.734,
14,15,14-15,Leaf,,,,,-0.0437690318,83453.7656,
14,16,14-16,Leaf,,,,,-0.0392835513,70187.1719,
14,17,14-17,Leaf,,,,,-0.0337393545,79099.4219,
14,18,14-18,Leaf,,,,,-0.0273373853,93217.5859,
14,19,14-19,Leaf,,,,,-0.0211313032,69463.4766,
14,20,14-20,Leaf,,,,,-0.0152441096,95300.3828,
14,21,14-21,Leaf,,,,,-0.0106435856,110399.664,
14,22,14-22,Leaf,,,,,-0.00531398831,127017.414,
14,23,14-23,Leaf,,,,,-0.000768872851,139008.375,
14,24,14-24,Leaf,,,,,0.00438368274,133236.906,
14,25,14-25,Leaf,,,,,0.0103874896,172161.141,
14,26,14-26,Leaf,,,,,0.0172138847,136615.234,
14,27,14-27,Leaf,,,,,0.0244548041,103113.305,
14,28,14-28,Leaf,,,,,0.0311136134,77361.9844,
14,29,14-29,Leaf,,,,,0.0378625318,100366.039,
14,30,14-30,Leaf,,,,,0.0438733622,69872.6953,
15,0,15-0,f0,-0.100433722,15-1,15-2,15-2,692592.562,1652488.0,
15,1,15-1,f0,-0.738846838,15-3,15-4,15-4,108918.125,724225.375,
15,2,15-2,f0,0.738846838,15-5,15-6,15-6,153221.781,928262.625,
15,3,15-3,f0,-1.2815516,15-7,15-8,15-8,11629.1875,322686.656,
15,4,15-4,f0,-0.385320455,15-9,15-10,15-10,10233.9414,401538.688,
15,5,15-5,f0,0.227544978,15-11,15-12,15-12,22155.7773,593450.688,
15,6,15-6,f0,1.34075499,15-13,15-14,15-14,14578.7188,334811.938,
15,7,15-7,f0,-1.64485359,15-15,15-16,15-16,837.84375,151614.844,
15,8,15-8,f0,-0.994457901,15-17,15-18,15-18,1889.125,171071.828,
15,9,15-9,f0,-0.582841516,15-19,15-20,15-20,1823.19922,181377.703,
15,10,15-10,f0,-0.227544978,15-21,15-22,15-22,1416.03516,220161.0,
15,11,15-11,f0,0.075269863,15-23,15-24,15-24,2449.0874,292721.906,
15,12,15-12,f0,0.495850354,15-25,15-26,15-26,3753.30859,300728.781,
15,13,15-13,f0,1.03643334,15-27,15-28,15-28,2254.79688,181649.969,
15,14,15-14,f0,1.88079357,15-29,15-30,15-30,1225.75,153161.969,
15,15,15-15,Leaf,,,,,-0.0430533141,82159.8828,
15,16,15-16,Leaf,,,,,-0.03857233,69454.9609,
15,17,15-17,Leaf,,,,,-0.0330126509,78515.7656,
15,18,15-18,Leaf,,,,,-0.0266846139,92556.0547,
15,19,15-19,Leaf,,,,,-0.0206498019,69203.4609,
15,20,15-20,Leaf,,,,,-0.0144574689,112174.242,
15,21,15-21,Leaf,,,,,-0.00948276743,115688.906,
15,22,15-22,Leaf,,,,,-0.00466451701,104472.086,
15,23,15-23,Leaf,,,,,-0.000315251556,162578.453,
15,24,15-24,Leaf,,,,,0.00520688668,130143.445,
15,25,15-25,Leaf,,,,,0.0110602882,183771.938,
15,26,15-26,Leaf,,,,,0.017935317,116956.852,
15,27,15-27,Leaf,,,,,0.0247033257,102275.82,
15,28,15-28,Leaf,,,,,0.031443093,79374.1484,
15,29,15-29,Leaf,,,,,0.0377875194,84313.5234,
15,30,15-30,Leaf,,,,,0.0431866199,68848.4453,
16,0,16-0,f0,-0.100433722,16-1,16-2,16-2,653400.0,1644335.0,
16,1,16-1,f0,-0.738846838,16-3,16-4,16-4,105025.656,720087.25,
16,2,16-2,f0,0.772193193,16-5,16-6,16-6,147517.969,924247.75,
16,3,16-3,f0,-1.2815516,16-7,16-8,16-8,11508.7188,319230.25,
16,4,16-4,f0,-0.439913154,16-9,16-10,16-10,9537.68359,400857.0,
16,5,16-5,f0,0.253347099,16-11,16-12,16-12,22507.9219,605579.375,
16,6,16-6,f0,1.34075499,16-13,16-14,16-14,12707.4688,318668.406,
16,7,16-7,f0,-1.64485359,16-15,16-16,16-16,845.34375,149536.297,
16,8,16-8,f0,-0.994457901,16-17,16-18,16-18,1862.875,169693.969,
16,9,16-9,f0,-0.582841516,16-19,16-20,16-20,1103.33203,146981.359,
16,10,16-10,f0,-0.253347099,16-21,16-22,16-22,1934.50977,253875.625,
16,11,16-11,f0,0.075269863,16-23,16-24,16-24,2780.85156,312788.219,
16,12,16-12,f0,0.495850354,16-25,16-26,16-26,3532.52344,292791.125,
16,13,16-13,f0,1.08031929,16-27,16-28,16-28,1711.82812,167525.734,
16,14,16-14,f0,1.88079357,16-29,16-30,16-30,1213.90625,151142.672,
16,15,16-15,Leaf,,,,,-0.0423975177,80983.1406,
16,16,16-16,Leaf,,,,,-0.0378658473,68553.1562,
16,17,16-17,Leaf,,,,,-0.0323242582,77727.8984,
16,18,16-18,Leaf,,,,,-0.0260139629,91966.0703,
16,19,16-19,Leaf,,,,,-0.0200396776,68859.2734,
16,20,16-20,Leaf,,,,,-0.0148301376,78122.0859,
16,21,16-21,Leaf,,,,,-0.0102843875,127056.859,
16,22,16-22,Leaf,,,,,-0.00504679093,126818.766,
16,23,16-23,Leaf,,,,,-0.000305688096,162566.781,
16,24,16-24,Leaf,,,,,0.00535608688,150221.453,
16,25,16-25,Leaf,,,,,0.0110539263,163363.094,
16,26,16-26,Leaf,,,,,0.017689269,129428.031,
16,27,16-27,Leaf,,,,,0.0251166932,102430.594,
16,28,16-28,Leaf,,,,,0.0313397907,65095.1406,
16,29,16-29,Leaf,,,,,0.0371070355,83375.8672,
16,30,16-30,Leaf,,,,,0.0425168611,67766.8047,
17,0,17-0,f0,-0.0501535833,17-1,17-2,17-2,618415.062,1636479.0,
17,1,17-1,f0,-0.738846838,17-3,17-4,17-4,114047.531,760110.375,
17,2,17-2,f0,0.80642122,17-5,17-6,17-6,129472.938,876368.625,
17,3,17-3,f0,-1.2815516,17-7,17-8,17-8,11371.4688,315965.969,
17,4,17-4,f0,-0.358458787,17-9,17-10,17-10,11683.5234,444144.375,
17,5,17-5,f0,0.33185336,17-11,17-12,17-12,19358.1836,573692.875,
17,6,17-6,f0,1.34075499,17-13,17-14,17-14,11095.3125,302675.75,
17,7,17-7,f0,-1.64485359,17-15,17-16,17-16,849.59375,147557.016,
17,8,17-8,f0,-0.994457901,17-17,17-18,17-18,1821.92188,168408.953,
17,9,17-9,f0,-0.582841516,17-19,17-20,17-20,2007.02344,199549.781,
17,10,17-10,f0,-0.201893479,17-21,17-22,17-22,1614.46973,244594.594,
17,11,17-11,f0,0.125661343,17-23,17-24,17-24,3242.5625,328589.594,
17,12,17-12,f0,0.582841516,17-25,17-26,17-26,2283.74219,245103.266,
17,13,17-13,f0,1.08031929,17-27,17-28,17-28,1359.59375,153610.984,
17,14,17-14,f0,1.88079357,17-29,17-30,17-30,1206.21875,149064.766,
17,15,17-15,Leaf,,,,,-0.0417554379,79831.2109,
17,16,17-16,Leaf,,,,,-0.0371825732,67725.8047,
17,17,17-17,Leaf,,,,,-0.0316469334,77057.6172,
17,18,17-18,Leaf,,,,,-0.0253821537,91351.3359,
17,19,17-19,Leaf,,,,,-0.0195375923,68689.6875,
17,20,17-20,Leaf,,,,,-0.0132047394,130860.102,
17,21,17-21,Leaf,,,,,-0.00816878676,116014.062,
17,22,17-22,Leaf,,,,,-0.00328766555,128580.531,
17,23,17-23,Leaf,,,,,0.00103657949,162856.484,
17,24,17-24,Leaf,,,,,0.00699711125,165733.109,
17,25,17-25,Leaf,,,,,0.0128826573,150279.188,
17,26,17-26,Leaf,,,,,0.018828772,94824.0703,
17,27,17-27,Leaf,,,,,0.0249926653,89115.625,
17,28,17-28,Leaf,,,,,0.0307130776,64495.3594,
17,29,17-29,Leaf,,,,,0.0364523344,82321.5469,
17,30,17-30,Leaf,,,,,0.0418830886,66743.2188,
18,0,18-0,f0,-0.100433722,18-1,18-2,18-2,585073.562,1628286.0,
18,1,18-1,f0,-0.772193193,18-3,18-4,18-4,97823.625,712352.25,
18,2,18-2,f0,0.772193193,18-5,18-6,18-6,135638.703,915933.75,
18,3,18-3,f0,-1.2815516,18-7,18-8,18-8,9877.25,299506.156,
18,4,18-4,f0,-0.439913154,18-9,18-10,18-10,10061.7773,412846.125,
18,5,18-5,f0,0.253347099,18-11,18-12,18-12,20123.6562,603853.75,
18,6,18-6,f0,1.34075499,18-13,18-14,18-14,12408.2188,312079.969,
18,7,18-7,f0,-1.64485359,18-15,18-16,18-16,859.96875,145446.297,
18,8,18-8,f0,-0.994457901,18-17,18-18,18-18,1382.28125,154059.859,
18,9,18-9,f0,-0.612812996,18-19,18-20,18-20,1333.10547,159106.625,
18,10,18-10,f0,-0.253347099,18-21,18-22,18-22,1701.94043,253739.5,
18,11,18-11,f0,0.075269863,18-23,18-24,18-24,2523.5332,312365.062,
18,12,18-12,f0,0.495850354,18-25,18-26,18-26,3135.59375,291488.719,
18,13,18-13,f0,1.03643334,18-27,18-28,18-28,1683.13281,165063.797,
18,14,18-14,f0,1.88079357,18-29,18-30,18-30,1230.5625,147016.156,
18,15,18-15,Leaf,,,,,-0.0411814004,78595.2188,
18,16,18-16,Leaf,,,,,-0.0365481786,66851.0703,
18,17,18-17,Leaf,,,,,-0.031022748,76237.8047,
18,18,18-18,Leaf,,,,,-0.0253373198,77822.0469,
18,19,18-19,Leaf,,,,,-0.0200359151,67533.9453,
18,20,18-20,Leaf,,,,,-0.0144794052,91572.6875,
18,21,18-21,Leaf,,,,,-0.00967277586,126822.531,
18,22,18-22,Leaf,,,,,-0.00475877663,126916.969,
18,23,18-23,Leaf,,,,,-0.000322832289,162429.547,
18,24,18-24,Leaf,,,,,0.00507440232,149935.516,
18,25,18-25,Leaf,,,,,0.0104619171,162845.719,
18,26,18-26,Leaf,,,,,0.0167283788,128642.977,
18,27,18-27,Leaf,,,,,0.0234267693,87761.2578,
18,28,18-28,Leaf,,,,,0.0294990875,77302.5469,
18,29,18-29,Leaf,,,,,0.0357861184,81313.3438,
18,30,18-30,Leaf,,,,,0.0413102731,65702.8125,
19,0,19-0,f0,-0.125661343,19-1,19-2,19-2,553580.438,1620706.62,
19,1,19-1,f0,-0.772193193,19-3,19-4,19-4,87964.2812,684766.0,
19,2,19-2,f0,0.706302583,19-5,19-6,19-6,136290.828,935940.562,
19,3,19-3,f0,-1.2815516,19-7,19-8,19-8,9838.40625,296091.219,
19,4,19-4,f0,-0.439913154,19-9,19-10,19-10,8213.57031,388674.781,
19,5,19-5,f0,0.201893479,19-11,19-12,19-12,18250.3633,601898.188,
19,6,19-6,f0,1.2815516,19-13,19-14,19-14,15303.0625,334042.406,
19,7,19-7,f0,-1.64485359,19-15,19-16,19-16,848.4375,143206.203,
19,8,19-8,f0,-0.994457901,19-17,19-18,19-18,1348.89062,152885.016,
19,9,19-9,f0,-0.612812996,19-19,19-20,19-20,1288.60547,158746.281,
19,10,19-10,f0,-0.253347099,19-21,19-22,19-22,1171.49414,229928.5,
19,11,19-11,f0,0.0501535833,19-23,19-24,19-24,1724.09668,295772.531,
19,12,19-12,f0,0.412463129,19-25,19-26,19-26,3080.44531,306125.656,
19,13,19-13,f0,0.9153651,19-27,19-28,19-28,1930.59375,174865.562,
19,14,19-14,f0,1.75068605,19-29,19-30,19-30,1630.71875,159176.844,
19,15,19-15,Leaf,,,,,-0.0405971594,77260.875,
19,16,19-16,Leaf,,,,,-0.0359599255,65945.3359,
19,17,19-17,Leaf,,,,,-0.0303718038,75506.1094,
19,18,19-18,Leaf,,,,,-0.0247338358,77378.9062,
19,19,19-19,Leaf,,,,,-0.0195062086,67318.0234,
19,20,19-20,Leaf,,,,,-0.0140363639,91428.2656,
19,21,19-21,Leaf,,,,,-0.00941551104,126767.172,
19,22,19-22,Leaf,,,,,-0.0051098913,103161.336,
19,23,19-23,Leaf,,,,,-0.000913394499,162576.875,
19,24,19-24,Leaf,,,,,0.00369028654,133195.656,
19,25,19-25,Leaf,,,,,0.00863137655,154684.453,
19,26,19-26,Leaf,,,,,0.0146506205,151441.203,
19,27,19-27,Leaf,,,,,0.020660311,76311.1172,
19,28,19-28,Leaf,,,,,0.027017381,98554.4375,
19,29,19-29,Leaf,,,,,0.0340651721,79672.7188,
19,30,19-30,Leaf,,,,,0.0401409306,79504.125,
20,0,20-0,f0,-0.0501535833,20-1,20-2,20-2,523382.344,1612407.12,
20,1,20-1,f0,-0.738846838,20-3,20-4,20-4,102353.875,748086.375,
20,2,20-2,f0,0.80642122,20-5,20-6,20-6,115466.094,864320.75,
20,3,20-3,f0,-1.2815516,20-7,20-8,20-8,11055.3438,305566.969,
20,4,20-4,f0,-0.358458787,20-9,20-10,20-10,9955.97656,442519.375,
20,5,20-5,f0,0.358458787,20-11,20-12,20-12,16420.1641,571531.562,
20,6,20-6,f0,1.34075499,20-13,20-14,20-14,10705.2188,292789.188,
20,7,20-7,f0,-1.64485359,20-15,20-16,20-16,859.65625,141144.172,
20,8,20-8,f0,-0.994457901,20-17,20-18,20-18,1715.75,164422.797,
20,9,20-9,f0,-0.582841516,20-19,20-20,20-20,1731.23047,197980.328,
20,10,20-10,f0,-0.201893479,20-21,20-22,20-22,1340.77686,244539.062,
20,11,20-11,f0,0.150969222,20-23,20-24,20-24,3207.26709,346008.344,
20,12,20-12,f0,0.582841516,20-25,20-26,20-26,1674.22656,225523.188,
20,13,20-13,f0,1.08031929,20-27,20-28,20-28,1250.71875,150012.109,
20,14,20-14,f0,1.88079357,20-29,20-30,20-30,1230.42188,142777.094,
20,15,20-15,Leaf,,,,,-0.0400423817,76083.5547,
20,16,20-16,Leaf,,,,,-0.0353411473,65060.6172,
20,17,20-17,Leaf,,,,,-0.0297852177,74777.1719,
20,18,20-18,Leaf,,,,,-0.0236295294,89645.6328,
20,19,20-19,Leaf,,,,,-0.0180280861,67840.3359,
20,20,20-20,Leaf,,,,,-0.0121167516,130139.992,
20,21,20-21,Leaf,,,,,-0.00743101118,115992.219,
20,22,20-22,Leaf,,,,,-0.00298232888,128546.836,
20,23,20-23,Leaf,,,,,0.00128501118,186438.094,
20,24,20-24,Leaf,,,,,0.0070791482,159570.25,
20,25,20-25,Leaf,,,,,0.0121791102,131705.109,
20,26,20-26,Leaf,,,,,0.0174236465,93818.0781,
20,27,20-27,Leaf,,,,,0.0233123302,87338.7422,
20,28,20-28,Leaf,,,,,0.028868081,62673.3672,
20,29,20-29,Leaf,,,,,0.0346130207,79184.4297,
20,30,20-30,Leaf,,,,,0.0402198657,63592.6602,
21,0,21-0,f0,-0.125661343,21-1,21-2,21-2,495900.094,1603972.5,
21,1,21-1,f0,-0.772193193,21-3,21-4,21-4,82069.8438,676126.125,
21,2,21-2,f0,0.80642122,21-5,21-6,21-6,125715.203,927846.375,
21,3,21-3,f0,-1.2815516,21-7,21-8,21-8,9656.34375,289090.625,
21,4,21-4,f0,-0.439913154,21-9,21-10,21-10,7399.3125,387035.5,
21,5,21-5,f0,0.305480778,21-11,21-12,21-12,20149.2969,638315.812,
21,6,21-6,f0,1.34075499,21-13,21-14,21-14,10599.2812,289530.562,
21,7,21-7,f0,-1.64485359,21-15,21-16,21-16,869.90625,138779.297,
21,8,21-8,f0,-0.994457901,21-17,21-18,21-18,1312.94531,150311.344,
21,9,21-9,f0,-0.612812996,21-19,21-20,21-20,1150.26953,157634.672,
21,10,21-10,f0,-0.253347099,21-21,21-22,21-22,1010.08789,229400.812,
21,11,21-11,f0,0.100433722,21-23,21-24,21-24,3537.28955,377265.344,
21,12,21-12,f0,0.553384721,21-25,21-26,21-26,2297.24609,261050.453,
21,13,21-13,f0,1.08031929,21-27,21-28,21-28,1218.08594,148952.578,
21,14,21-14,f0,1.88079357,21-29,21-30,21-30,1261.17188,140578.0,
21,15,21-15,Leaf,,,,,-0.0395535268,74645.5078,
21,16,21-16,Leaf,,,,,-0.034785334,64133.7852,
21,17,21-17,Leaf,,,,,-0.0292232037,73995.0781,
21,18,21-18,Leaf,,,,,-0.0236133263,76316.2578,
21,19,21-19,Leaf,,,,,-0.0185144302,66675.2656,
21,20,21-20,Leaf,,,,,-0.0133265685,90959.4141,
21,21,21-21,Leaf,,,,,-0.00887667201,126326.836,
21,22,21-22,Leaf,,,,,-0.00487459078,103073.969,
21,23,21-23,Leaf,,,,,-0.000251384859,208710.312,
21,24,21-24,Leaf,,,,,0.00559162209,168555.016,
21,25,21-25,Leaf,,,,,0.0108494516,153755.531,
21,26,21-26,Leaf,,,,,0.0165694896,107294.922,
21,27,21-27,Leaf,,,,,0.0227547195,86844.5312,
21,28,21-28,Leaf,,,,,0.0282584839,62108.043,
21,29,21-29,Leaf,,,,,0.0339922048,78108.1641,
21,30,21-30,Leaf,,,,,0.039714016,62469.832,
22,0,22-0,f0,-0.125661343,22-1,22-2,22-2,469485.906,1595904.12,
22,1,22-1,f0,-0.80642122,22-3,22-4,22-4,79463.2188,672167.25,
22,2,22-2,f0,0.772193193,22-5,22-6,22-6,120639.469,923736.812,
22,3,22-3,f0,-1.2815516,22-7,22-8,22-8,8533.84375,273564.125,
22,4,22-4,f0,-0.495850354,22-9,22-10,22-10,8048.20312,398603.156,
22,5,22-5,f0,0.201893479,22-11,22-12,22-12,17777.4395,625247.812,
22,6,22-6,f0,1.34075499,22-13,22-14,22-14,11924.9375,298489.0,
22,7,22-7,f0,-1.64485359,22-15,22-16,22-16,865.078125,136716.188,
22,8,22-8,f0,-1.03643334,22-17,22-18,22-18,1033.35156,136847.938,
22,9,22-9,f1,5.6833334,22-19,22-20,22-20,883.152344,137834.203,
22,10,22-10,f0,-0.279319048,22-21,22-22,22-22,1488.17969,260768.938,
22,11,22-11,f0,0.0501535833,22-23,22-24,22-24,1492.56604,295819.406,
22,12,22-12,f0,0.467698812,22-25,22-26,22-26,3456.24219,329428.406,
22,13,22-13,f0,1.03643334,22-27,22-28,22-28,1541.19531,160126.359,
22,14,22-14,f0,1.88079357,22-29,22-30,22-30,1242.25,138362.641,
22,15,22-15,Leaf,,,,,-0.0390523113,73418.5547,
22,16,22-16,Leaf,,,,,-0.0342622772,63297.6289,
22,17,22-17,Leaf,,,,,-0.0291721728,60365.3867,
22,18,22-18,Leaf,,,,,-0.0239198878,76482.5547,
22,19,22-19,Leaf,,,,,-0.020401191,36513.9922,
22,20,22-20,Leaf,,,,,-0.014958567,101320.219,
22,21,22-21,Leaf,,,,,-0.00956211053,138814.719,
22,22,22-22,Leaf,,,,,-0.00501989201,121954.219,
22,23,22-23,Leaf,,,,,-0.000884029956,162691.75,
22,24,22-24,Leaf,,,,,0.00339931552,133127.656,
22,25,22-25,Leaf,,,,,0.00849060621,186819.703,
22,26,22-26,Leaf,,,,,0.0146925338,142608.703,
22,27,22-27,Leaf,,,,,0.0212447383,85662.4219,
22,28,22-28,Leaf,,,,,0.0271467566,74463.9375,
22,29,22-29,Leaf,,,,,0.0334774926,77059.0156,
22,30,22-30,Leaf,,,,,0.0392031893,61303.6172,
23,0,23-0,f0,-0.075269863,23-1,23-2,23-2,444309.562,1587671.62,
23,1,23-1,f0,-0.772193193,23-3,23-4,23-4,86762.5938,712848.625,
23,2,23-2,f0,0.84162122,23-5,23-6,23-6,107387.453,874822.938,
23,3,23-3,f0,-1.2815516,23-7,23-8,23-8,9606.3125,282147.938,
23,4,23-4,f0,-0.412463129,23-9,23-10,23-10,8600.59766,430700.688,
23,5,23-5,f0,0.33185336,23-11,23-12,23-12,16531.0703,603960.875,
23,6,23-6,f0,1.47579098,23-13,23-14,23-14,9208.46875,270862.062,
23,7,23-7,f0,-1.55477357,23-15,23-16,23-16,896.203125,134485.812,
23,8,23-8,f0,-0.994457901,23-17,23-18,23-18,1266.6875,147662.109,
23,9,23-9,f0,-0.612812996,23-19,23-20,23-20,1324.89453,173316.531,
23,10,23-10,f0,-0.227544978,23-21,23-22,23-22,1357.33789,257384.141,
23,11,23-11,f0,0.125661343,23-23,23-24,23-24,2709.83813,350578.688,
23,12,23-12,f0,0.582841516,23-25,23-26,23-26,2067.72656,253382.188,
23,13,23-13,f0,1.17498684,23-27,23-28,23-28,1515.83594,158482.828,
23,14,23-14,f0,1.88079357,23-29,23-30,23-30,670.671875,112379.242,
23,15,23-15,Leaf,,,,,-0.0381657444,85629.4688,
23,16,23-16,Leaf,,,,,-0.0330696069,48856.3477,
23,17,23-17,Leaf,,,,,-0.0280622412,72458.2656,
23,18,23-18,Leaf,,,,,-0.0225026123,75203.8516,
23,19,23-19,Leaf,,,,,-0.017620407,66058.8516,
23,20,23-20,Leaf,,,,,-0.012219253,107257.68,
23,21,23-21,Leaf,,,,,-0.00776058249,131739.594,
23,22,23-22,Leaf,,,,,-0.00340215233,125644.547,
23,23,23-23,Leaf,,,,,0.00057511928,185341.438,
23,24,23-24,Leaf,,,,,0.00585890282,165237.25,
23,25,23-25,Leaf,,,,,0.0108490614,148695.438,
23,26,23-26,Leaf,,,,,0.0163530782,104686.758,
23,27,23-27,Leaf,,,,,0.0230191089,96830.0703,
23,28,23-28,Leaf,,,,,0.0290385634,61652.7617,
23,29,23-29,Leaf,,,,,0.0340919383,52090.3398,
23,30,23-30,Leaf,,,,,0.0387445651,60288.8984,
24,0,24-0,f0,0.0,24-1,24-2,24-2,420112.312,1578783.12,
24,1,24-1,f0,-0.706302583,24-3,24-4,24-4,98287.5312,777473.312,
24,2,24-2,f0,0.84162122,24-5,24-6,24-6,90453.9531,801309.812,
24,3,24-3,f0,-1.22652817,24-7,24-8,24-8,11976.3438,303681.156,
24,4,24-4,f0,-0.33185336,24-9,24-10,24-10,8862.94922,473792.156,
24,5,24-5,f0,0.385320455,24-11,24-12,24-12,11703.8398,533943.125,
24,6,24-6,f0,1.40507162,24-13,24-14,24-14,9194.20312,267366.656,
24,7,24-7,f0,-1.55477357,24-15,24-16,24-16,1317.64062,145686.75,
24,8,24-8,f0,-0.95416528,24-17,24-18,24-18,1452.57031,157994.406,
24,9,24-9,f0,-0.524400532,24-19,24-20,24-20,1306.91602,201338.656,
24,10,24-10,f0,-0.176374167,24-21,24-22,24-22,1272.54004,272453.5,
24,11,24-11,f0,0.176374167,24-23,24-24,24-24,1993.03223,316698.969,
24,12,24-12,f0,0.582841516,24-25,24-26,24-26,1347.19141,217244.172,
24,13,24-13,f0,1.08031929,24-27,24-28,24-28,1168.38281,145041.438,
24,14,24-14,f0,1.88079357,24-29,24-30,24-30,970.875,122325.234,
24,15,24-15,Leaf,,,,,-0.037689887,84078.1875,
24,16,24-16,Leaf,,,,,-0.0319116712,61608.5664,
24,17,24-17,Leaf,,,,,-0.0265301783,70400.8672,
24,18,24-18,Leaf,,,,,-0.020741595,87593.5391,
24,19,24-19,Leaf,,,,,-0.0148585802,82323.9141,
24,20,24-20,Leaf,,,,,-0.00994193181,119014.734,
24,21,24-21,Leaf,,,,,-0.00600400707,117639.438,
24,22,24-22,Leaf,,,,,-0.00186475029,154814.062,
24,23,24-23,Leaf,,,,,0.00208802894,161285.906,
24,24,24-24,Leaf,,,,,0.00684861839,155413.062,
24,25,24-25,Leaf,,,,,0.0111982031,113090.602,
